#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ASPN	LOXL1	9606.ENSP00000364694	9606.ENSP00000261921	0	0	0	0	0.203	0.099	0	0.233	0.401
ASPN	VCAN	9606.ENSP00000364694	9606.ENSP00000265077	0	0	0	0	0.073	0.099	0	0.613	0.648
ASPN	LUM	9606.ENSP00000364694	9606.ENSP00000266718	0	0	0.159	0.748	0.308	0	0	0.469	0.664
ASPN	CTSK	9606.ENSP00000364694	9606.ENSP00000271651	0	0	0	0	0.269	0	0	0.259	0.435
ASPN	FRZB	9606.ENSP00000364694	9606.ENSP00000295113	0	0	0	0	0.149	0	0	0.890	0.902
ASPN	COL6A3	9606.ENSP00000364694	9606.ENSP00000295550	0	0	0	0	0.213	0.091	0	0.303	0.457
ASPN	COL1A2	9606.ENSP00000364694	9606.ENSP00000297268	0	0	0	0	0.261	0.091	0	0.609	0.714
ASPN	COL14A1	9606.ENSP00000364694	9606.ENSP00000297848	0	0	0	0	0.207	0.091	0	0.584	0.674
ASPN	COL6A2	9606.ENSP00000364694	9606.ENSP00000300527	0	0	0	0	0.148	0.091	0	0.577	0.643
ASPN	COL3A1	9606.ENSP00000364694	9606.ENSP00000304408	0	0	0	0	0.483	0.091	0	0.638	0.815
ASPN	FBN1	9606.ENSP00000364694	9606.ENSP00000325527	0	0	0	0	0.209	0.099	0	0.588	0.680
ASPN	COL10A1	9606.ENSP00000364694	9606.ENSP00000327368	0	0	0	0	0.395	0.091	0	0.367	0.621
ASPN	THBS4	9606.ENSP00000364694	9606.ENSP00000339730	0	0	0	0	0.172	0.099	0	0.334	0.460
ASPN	PRELP	9606.ENSP00000364694	9606.ENSP00000343924	0	0	0.185	0.691	0.166	0	0	0.535	0.656
ASPN	FN1	9606.ENSP00000364694	9606.ENSP00000346839	0	0	0	0	0.120	0	0	0.368	0.420
ASPN	MFAP5	9606.ENSP00000364694	9606.ENSP00000352455	0	0	0	0	0.299	0	0	0.380	0.547
ASPN	THBS2	9606.ENSP00000364694	9606.ENSP00000355751	0	0	0	0	0.199	0.099	0	0.672	0.742
ASPN	CCN2	9606.ENSP00000364694	9606.ENSP00000356954	0	0	0	0	0.081	0	0	0.477	0.499
ASPN	COL5A1	9606.ENSP00000364694	9606.ENSP00000360882	0	0	0	0	0.135	0.091	0	0.518	0.588
ASPN	COL15A1	9606.ENSP00000364694	9606.ENSP00000364140	0	0	0	0	0.121	0.050	0	0.488	0.535
ASPN	SFRP4	9606.ENSP00000364694	9606.ENSP00000410715	0	0	0	0	0.435	0	0	0.319	0.598
ASPN	OMD	9606.ENSP00000364694	9606.ENSP00000364700	0	0	0.169	0.696	0.542	0	0	0.601	0.835
ASPN	OGN	9606.ENSP00000364694	9606.ENSP00000364711	0	0.014	0	0.614	0.791	0	0	0.614	0.916
ATP4A	LOX	9606.ENSP00000262623	9606.ENSP00000231004	0	0	0	0	0	0.071	0	0.430	0.448
ATP4A	TNFSF11	9606.ENSP00000262623	9606.ENSP00000381775	0	0	0	0	0	0	0	0.419	0.418
ATP4A	FXYD5	9606.ENSP00000262623	9606.ENSP00000444839	0	0	0	0	0	0	0	0.424	0.424
ATP4A	CXCL8	9606.ENSP00000262623	9606.ENSP00000306512	0	0	0	0	0	0	0	0.444	0.444
ATP4A	F3	9606.ENSP00000262623	9606.ENSP00000334145	0	0	0	0	0	0	0	0.447	0.447
ATP4A	CTSK	9606.ENSP00000262623	9606.ENSP00000271651	0	0	0	0	0.074	0	0	0.443	0.462
ATP4A	CCKBR	9606.ENSP00000262623	9606.ENSP00000435534	0	0	0	0	0.162	0	0	0.537	0.595
BGN	SNAI2	9606.ENSP00000327336	9606.ENSP00000020945	0	0	0	0	0.143	0	0	0.452	0.510
BGN	DCN	9606.ENSP00000327336	9606.ENSP00000052754	0	0	0.064	0.950	0.311	0	0.400	0.976	0.989
BGN	NID2	9606.ENSP00000327336	9606.ENSP00000216286	0	0	0	0	0.173	0.045	0	0.407	0.490
BGN	MXRA5	9606.ENSP00000327336	9606.ENSP00000217939	0	0	0	0.583	0.338	0	0	0.154	0.416
BGN	TIMP1	9606.ENSP00000327336	9606.ENSP00000218388	0	0	0	0	0.174	0.045	0	0.508	0.578
BGN	COMP	9606.ENSP00000327336	9606.ENSP00000222271	0	0	0	0	0.267	0.099	0	0.616	0.724
BGN	PCOLCE	9606.ENSP00000327336	9606.ENSP00000223061	0	0	0	0	0.352	0.238	0	0.683	0.829
BGN	SERPINE1	9606.ENSP00000327336	9606.ENSP00000223095	0	0	0	0	0.133	0	0	0.359	0.420
BGN	COL1A1	9606.ENSP00000327336	9606.ENSP00000225964	0	0	0	0	0.576	0.328	0	0.916	0.974
BGN	MGP	9606.ENSP00000327336	9606.ENSP00000228938	0	0	0	0	0.336	0	0	0.431	0.606
BGN	LAMA4	9606.ENSP00000327336	9606.ENSP00000230538	0	0	0	0	0.180	0.108	0	0.247	0.401
BGN	LOX	9606.ENSP00000327336	9606.ENSP00000231004	0	0	0	0	0.248	0.099	0	0.529	0.653
BGN	SPARC	9606.ENSP00000327336	9606.ENSP00000231061	0	0	0	0	0.332	0	0	0.603	0.724
BGN	PRRX1	9606.ENSP00000327336	9606.ENSP00000239461	0	0	0	0	0.316	0.047	0	0.283	0.492
BGN	ISLR	9606.ENSP00000327336	9606.ENSP00000249842	0	0	0.135	0.573	0.320	0	0	0.099	0.424
BGN	CCN4	9606.ENSP00000327336	9606.ENSP00000250160	0	0	0	0	0.258	0	0	0.951	0.962
BGN	CHSY1	9606.ENSP00000327336	9606.ENSP00000254190	0	0	0	0	0.056	0	0.400	0.326	0.584
BGN	SERPINF1	9606.ENSP00000327336	9606.ENSP00000254722	0	0	0	0	0.255	0	0	0.315	0.468
BGN	TLR2	9606.ENSP00000327336	9606.ENSP00000260010	0	0	0	0.573	0	0.287	0	0.986	0.989
BGN	SULF1	9606.ENSP00000327336	9606.ENSP00000260128	0	0	0	0	0.340	0	0	0.322	0.533
BGN	COL8A1	9606.ENSP00000327336	9606.ENSP00000261037	0	0	0	0	0.225	0.091	0	0.348	0.500
BGN	PDGFRB	9606.ENSP00000327336	9606.ENSP00000261799	0	0	0	0	0.345	0.067	0	0.277	0.520
BGN	LOXL1	9606.ENSP00000327336	9606.ENSP00000261921	0	0	0	0	0.520	0.099	0	0.419	0.727
BGN	LTBP2	9606.ENSP00000327336	9606.ENSP00000261978	0	0	0	0	0.238	0.099	0	0.407	0.557
BGN	VCAN	9606.ENSP00000327336	9606.ENSP00000265077	0	0	0	0	0.082	0.099	0.400	0.912	0.951
BGN	TIMP3	9606.ENSP00000327336	9606.ENSP00000266085	0	0	0	0	0.224	0.045	0	0.467	0.571
BGN	LUM	9606.ENSP00000327336	9606.ENSP00000266718	0	0	0.176	0.709	0.361	0	0	0.858	0.918
BGN	CDH11	9606.ENSP00000327336	9606.ENSP00000268603	0	0	0	0	0.307	0	0	0.553	0.677
BGN	CTSK	9606.ENSP00000327336	9606.ENSP00000271651	0	0	0	0	0.136	0	0	0.374	0.437
BGN	THY1	9606.ENSP00000327336	9606.ENSP00000284240	0	0	0	0	0.221	0	0	0.351	0.472
BGN	COL6A3	9606.ENSP00000327336	9606.ENSP00000295550	0	0	0	0	0.337	0.091	0	0.705	0.806
BGN	IGFBP7	9606.ENSP00000327336	9606.ENSP00000295666	0	0	0	0	0.219	0.073	0	0.262	0.419
BGN	COL1A2	9606.ENSP00000327336	9606.ENSP00000297268	0	0	0	0	0.516	0.091	0	0.871	0.938
BGN	COL14A1	9606.ENSP00000327336	9606.ENSP00000297848	0	0	0	0	0.179	0.091	0	0.401	0.514
BGN	COL6A2	9606.ENSP00000327336	9606.ENSP00000300527	0	0	0	0	0.379	0.091	0	0.701	0.816
BGN	COL3A1	9606.ENSP00000327336	9606.ENSP00000304408	0	0	0	0	0.471	0.091	0	0.790	0.890
BGN	MMP1	9606.ENSP00000327336	9606.ENSP00000322788	0	0	0	0	0.126	0	0	0.441	0.491
BGN	FBN1	9606.ENSP00000327336	9606.ENSP00000325527	0	0	0	0	0.266	0.099	0	0.700	0.784
BGN	EMILIN1	9606.ENSP00000327336	9606.ENSP00000369677	0	0	0	0	0.233	0.091	0	0.216	0.406
BGN	IGFBP3	9606.ENSP00000327336	9606.ENSP00000370473	0	0	0	0	0.192	0.119	0	0.243	0.415
BGN	LAMA2	9606.ENSP00000327336	9606.ENSP00000400365	0	0	0	0	0.118	0.108	0	0.322	0.420
BGN	OMD	9606.ENSP00000327336	9606.ENSP00000364700	0	0	0.181	0.638	0.080	0	0	0.307	0.432
BGN	MFAP5	9606.ENSP00000327336	9606.ENSP00000352455	0	0	0	0	0.146	0	0	0.373	0.441
BGN	COL15A1	9606.ENSP00000327336	9606.ENSP00000364140	0	0	0	0	0.216	0.050	0	0.334	0.461
BGN	TAGLN	9606.ENSP00000327336	9606.ENSP00000376678	0	0	0	0	0.238	0	0	0.365	0.495
BGN	THBS4	9606.ENSP00000327336	9606.ENSP00000339730	0	0	0	0	0.125	0.099	0	0.459	0.536
BGN	CSGALNACT2	9606.ENSP00000327336	9606.ENSP00000363590	0	0	0	0	0	0	0.400	0.373	0.607
BGN	SERPINH1	9606.ENSP00000327336	9606.ENSP00000434412	0	0	0	0	0.305	0	0	0.463	0.611
BGN	CCN2	9606.ENSP00000327336	9606.ENSP00000356954	0	0	0	0	0.242	0	0	0.510	0.613
BGN	COL16A1	9606.ENSP00000327336	9606.ENSP00000362776	0	0	0	0	0.284	0.091	0	0.464	0.621
BGN	COL4A2	9606.ENSP00000327336	9606.ENSP00000353654	0	0	0	0	0.297	0.091	0	0.472	0.633
BGN	OGN	9606.ENSP00000327336	9606.ENSP00000364711	0	0	0	0.595	0.134	0	0	0.597	0.636
BGN	PRELP	9606.ENSP00000327336	9606.ENSP00000343924	0	0	0.183	0.701	0.182	0	0	0.561	0.681
BGN	THBS2	9606.ENSP00000327336	9606.ENSP00000355751	0	0	0	0	0.362	0.099	0	0.508	0.693
BGN	COL10A1	9606.ENSP00000327336	9606.ENSP00000327368	0	0	0	0	0.152	0.091	0	0.636	0.695
BGN	COL4A1	9606.ENSP00000327336	9606.ENSP00000364979	0	0	0	0	0.382	0.328	0	0.474	0.763
BGN	COL5A1	9606.ENSP00000327336	9606.ENSP00000360882	0	0	0	0	0.463	0.091	0	0.574	0.774
BGN	TGFBI	9606.ENSP00000327336	9606.ENSP00000416330	0	0	0	0	0.184	0.045	0	0.789	0.821
BGN	MFAP2	9606.ENSP00000327336	9606.ENSP00000364685	0	0	0	0	0.286	0.292	0	0.794	0.886
BGN	FN1	9606.ENSP00000327336	9606.ENSP00000346839	0	0	0	0	0.230	0	0	0.994	0.995
BHLHE40	EGR2	9606.ENSP00000256495	9606.ENSP00000242480	0	0	0	0	0.165	0.051	0	0.327	0.420
BNC2	FBN1	9606.ENSP00000370047	9606.ENSP00000325527	0	0	0	0	0.165	0	0	0.472	0.541
BST2	OAS3	9606.ENSP00000252593	9606.ENSP00000228928	0	0	0	0	0.362	0	0	0.479	0.653
BST2	FCGR3B	9606.ENSP00000252593	9606.ENSP00000433642	0	0	0	0	0.126	0	0	0.372	0.427
BST2	LY6E	9606.ENSP00000252593	9606.ENSP00000428572	0	0	0	0	0.349	0	0	0.321	0.539
BST2	ITGAM	9606.ENSP00000252593	9606.ENSP00000496959	0	0	0	0	0.134	0	0	0.505	0.553
BST2	TLR7	9606.ENSP00000252593	9606.ENSP00000370034	0	0	0	0	0.112	0	0	0.524	0.559
BST2	IFI16	9606.ENSP00000252593	9606.ENSP00000357113	0	0	0	0	0.202	0	0	0.475	0.563
BST2	IFI44L	9606.ENSP00000252593	9606.ENSP00000359787	0	0	0	0	0.452	0	0	0.448	0.684
BST2	XAF1	9606.ENSP00000252593	9606.ENSP00000354822	0	0	0	0	0.517	0	0	0.397	0.696
BST2	IFI44	9606.ENSP00000252593	9606.ENSP00000359783	0	0	0	0	0.463	0	0	0.479	0.708
BST2	IFIT1	9606.ENSP00000252593	9606.ENSP00000360869	0	0	0	0	0.289	0	0	0.607	0.709
BST2	IFI6	9606.ENSP00000252593	9606.ENSP00000342513	0	0	0	0	0.521	0	0	0.487	0.744
BST2	IFITM1	9606.ENSP00000252593	9606.ENSP00000330825	0	0	0	0	0.553	0	0	0.594	0.810
BST2	ISG15	9606.ENSP00000252593	9606.ENSP00000496832	0	0	0	0	0.537	0	0	0.679	0.845
C1R	DCN	9606.ENSP00000444271	9606.ENSP00000052754	0	0	0	0	0.367	0	0	0.369	0.584
C1R	PLAT	9606.ENSP00000444271	9606.ENSP00000220809	0	0	0.132	0.580	0.086	0	0	0.456	0.531
C1R	C3	9606.ENSP00000444271	9606.ENSP00000245907	0	0	0	0	0.480	0.288	0	0.839	0.935
C1R	SERPINF1	9606.ENSP00000444271	9606.ENSP00000254722	0	0	0	0	0.174	0.045	0	0.311	0.409
C1R	CP	9606.ENSP00000444271	9606.ENSP00000264613	0	0	0	0	0.183	0	0	0.297	0.401
C1R	LUM	9606.ENSP00000444271	9606.ENSP00000266718	0	0	0	0	0.266	0	0	0.228	0.409
C1R	SERPING1	9606.ENSP00000444271	9606.ENSP00000278407	0	0	0	0	0.510	0.609	0.900	0.999	0.999
C1R	COL1A2	9606.ENSP00000444271	9606.ENSP00000297268	0	0	0	0	0.245	0.051	0	0.241	0.409
C1R	COL6A2	9606.ENSP00000444271	9606.ENSP00000300527	0	0	0	0	0.259	0.051	0	0.391	0.534
C1R	C3AR1	9606.ENSP00000444271	9606.ENSP00000302079	0	0	0	0	0.049	0.052	0	0.583	0.591
C1R	COL3A1	9606.ENSP00000444271	9606.ENSP00000304408	0	0	0	0	0.309	0.051	0	0.238	0.457
C1R	FN1	9606.ENSP00000444271	9606.ENSP00000346839	0	0	0	0	0.123	0	0	0.579	0.616
C1R	C5AR1	9606.ENSP00000444271	9606.ENSP00000347197	0	0	0	0	0.061	0.052	0	0.613	0.625
C1R	MYOF	9606.ENSP00000444271	9606.ENSP00000352208	0	0	0	0	0.070	0	0	0.412	0.430
C1R	C4BPA	9606.ENSP00000444271	9606.ENSP00000356037	0	0	0	0	0.106	0.046	0	0.507	0.543
C1R	CFH	9606.ENSP00000444271	9606.ENSP00000356399	0	0	0	0	0.442	0	0	0.732	0.844
C1R	VSIG4	9606.ENSP00000444271	9606.ENSP00000363869	0	0	0	0	0.088	0	0	0.418	0.446
C1R	CFI	9606.ENSP00000444271	9606.ENSP00000378131	0	0	0.117	0.584	0.262	0	0	0.298	0.504
C1R	C1S	9606.ENSP00000444271	9606.ENSP00000385035	0	0	0.094	0.875	0.999	0.983	0.900	0.985	0.999
C1R	SERPINA1	9606.ENSP00000444271	9606.ENSP00000416066	0	0	0	0	0.080	0.045	0	0.373	0.402
C1R	CFB	9606.ENSP00000444271	9606.ENSP00000416561	0	0	0	0.553	0.279	0	0	0.366	0.524
C1R	NNMT	9606.ENSP00000444271	9606.ENSP00000441434	0	0	0	0	0.480	0	0	0.076	0.499
C1S	DCN	9606.ENSP00000385035	9606.ENSP00000052754	0	0	0	0	0.466	0	0	0.295	0.608
C1S	PLAT	9606.ENSP00000385035	9606.ENSP00000220809	0	0	0.153	0.589	0.067	0	0	0.510	0.579
C1S	LOX	9606.ENSP00000385035	9606.ENSP00000231004	0	0	0	0	0.131	0.094	0	0.394	0.481
C1S	C3	9606.ENSP00000385035	9606.ENSP00000245907	0	0	0	0	0.434	0.288	0	0.791	0.908
C1S	SERPINF1	9606.ENSP00000385035	9606.ENSP00000254722	0	0	0	0	0.207	0.045	0	0.374	0.485
C1S	LUM	9606.ENSP00000385035	9606.ENSP00000266718	0	0	0	0	0.334	0	0	0.220	0.458
C1S	SERPING1	9606.ENSP00000385035	9606.ENSP00000278407	0	0	0	0	0.441	0.694	0.900	0.999	0.999
C1S	COL6A2	9606.ENSP00000385035	9606.ENSP00000300527	0	0	0	0	0.230	0.051	0	0.424	0.542
C1S	C3AR1	9606.ENSP00000385035	9606.ENSP00000302079	0	0	0	0	0.056	0.052	0	0.596	0.606
C1S	COL3A1	9606.ENSP00000385035	9606.ENSP00000304408	0	0	0	0	0.333	0.051	0	0.224	0.467
C1S	FN1	9606.ENSP00000385035	9606.ENSP00000346839	0	0	0	0	0.121	0.067	0	0.403	0.468
C1S	C5AR1	9606.ENSP00000385035	9606.ENSP00000347197	0	0	0	0	0.109	0.052	0	0.628	0.659
C1S	C4BPA	9606.ENSP00000385035	9606.ENSP00000356037	0	0	0	0	0.108	0.046	0	0.681	0.705
C1S	CFH	9606.ENSP00000385035	9606.ENSP00000356399	0	0	0	0	0.353	0	0	0.621	0.744
C1S	VSIG4	9606.ENSP00000385035	9606.ENSP00000363869	0	0	0	0	0.110	0	0	0.430	0.471
C1S	CFI	9606.ENSP00000385035	9606.ENSP00000378131	0	0	0.123	0.592	0.231	0	0	0.267	0.463
C1S	SERPINA1	9606.ENSP00000385035	9606.ENSP00000416066	0	0	0	0	0.072	0.045	0	0.422	0.444
C1S	CFB	9606.ENSP00000385035	9606.ENSP00000416561	0	0	0	0.559	0.270	0	0	0.497	0.617
C3	PLAT	9606.ENSP00000245907	9606.ENSP00000220809	0	0	0	0	0.063	0.127	0	0.378	0.446
C3	SERPINE1	9606.ENSP00000245907	9606.ENSP00000223095	0	0	0	0	0.088	0	0	0.412	0.441
C3	COL1A1	9606.ENSP00000245907	9606.ENSP00000225964	0	0	0	0	0.067	0	0	0.499	0.512
C3	TREM2	9606.ENSP00000245907	9606.ENSP00000362205	0	0	0	0	0.124	0	0	0.358	0.413
C3	F13A1	9606.ENSP00000245907	9606.ENSP00000264870	0	0	0	0	0.074	0	0	0.397	0.418
C3	GJA1	9606.ENSP00000245907	9606.ENSP00000282561	0	0	0	0	0.061	0	0	0.408	0.421
C3	FCGR2B	9606.ENSP00000245907	9606.ENSP00000351497	0	0	0	0	0.088	0	0	0.399	0.428
C3	IL18	9606.ENSP00000245907	9606.ENSP00000280357	0	0	0	0	0.062	0	0	0.418	0.430
C3	FCGR1A	9606.ENSP00000245907	9606.ENSP00000358165	0	0	0	0	0.069	0	0	0.419	0.436
C3	PXDN	9606.ENSP00000245907	9606.ENSP00000252804	0	0	0	0	0.049	0	0	0.457	0.461
C3	PRELP	9606.ENSP00000245907	9606.ENSP00000343924	0	0	0	0	0.090	0	0	0.441	0.469
C3	SERPINF1	9606.ENSP00000245907	9606.ENSP00000254722	0	0	0	0	0.146	0	0	0.405	0.470
C3	THBS2	9606.ENSP00000245907	9606.ENSP00000355751	0	0	0	0	0.107	0	0	0.464	0.501
C3	MMP7	9606.ENSP00000245907	9606.ENSP00000260227	0	0	0	0	0.109	0	0	0.479	0.516
C3	TLR2	9606.ENSP00000245907	9606.ENSP00000260010	0	0	0	0	0.094	0	0	0.506	0.533
C3	LUM	9606.ENSP00000245907	9606.ENSP00000266718	0	0	0	0	0.097	0	0	0.511	0.540
C3	IFITM1	9606.ENSP00000245907	9606.ENSP00000330825	0	0	0	0	0.056	0	0.500	0.165	0.571
C3	RBMS1	9606.ENSP00000245907	9606.ENSP00000294904	0	0	0	0	0.062	0	0	0.589	0.598
C3	PLAUR	9606.ENSP00000245907	9606.ENSP00000339328	0	0	0	0	0.074	0	0.540	0.157	0.609
C3	FN1	9606.ENSP00000245907	9606.ENSP00000346839	0	0	0	0	0.108	0.096	0	0.570	0.623
C3	FCGR3B	9606.ENSP00000245907	9606.ENSP00000433642	0	0	0	0	0.074	0	0	0.634	0.646
C3	PLAU	9606.ENSP00000245907	9606.ENSP00000361850	0	0	0	0	0.056	0.127	0.540	0.319	0.707
C3	CP	9606.ENSP00000245907	9606.ENSP00000264613	0	0	0	0	0.262	0	0	0.676	0.751
C3	CXCL8	9606.ENSP00000245907	9606.ENSP00000306512	0	0	0	0	0.076	0	0.500	0.570	0.783
C3	F3	9606.ENSP00000245907	9606.ENSP00000334145	0	0	0	0	0.080	0	0.540	0.573	0.803
C3	C4BPA	9606.ENSP00000245907	9606.ENSP00000356037	0	0	0	0	0.134	0	0	0.798	0.817
C3	SERPINA1	9606.ENSP00000245907	9606.ENSP00000416066	0	0	0	0	0.168	0	0	0.837	0.859
C3	SERPING1	9606.ENSP00000245907	9606.ENSP00000278407	0	0	0	0	0.245	0.329	0	0.916	0.954
C3	C5AR1	9606.ENSP00000245907	9606.ENSP00000347197	0	0	0	0	0.065	0	0.500	0.955	0.977
C3	C3AR1	9606.ENSP00000245907	9606.ENSP00000302079	0	0	0	0	0.064	0.069	0.900	0.983	0.998
C3	CFI	9606.ENSP00000245907	9606.ENSP00000378131	0	0	0	0	0.219	0.987	0.900	0.969	0.999
C3	ITGAM	9606.ENSP00000245907	9606.ENSP00000496959	0	0	0	0	0.054	0.926	0.900	0.915	0.999
C3	VSIG4	9606.ENSP00000245907	9606.ENSP00000363869	0	0	0	0	0.087	0.937	0	0.998	0.999
C3	CFH	9606.ENSP00000245907	9606.ENSP00000356399	0	0	0	0	0.217	0.991	0.900	0.999	0.999
C3	CFB	9606.ENSP00000245907	9606.ENSP00000416561	0	0	0	0	0.374	0.987	0.900	0.999	0.999
C3AR1	IL1RN	9606.ENSP00000302079	9606.ENSP00000259206	0	0	0	0	0.201	0	0	0.289	0.408
C3AR1	TLR2	9606.ENSP00000302079	9606.ENSP00000260010	0	0	0	0	0.359	0	0	0.631	0.753
C3AR1	SERPING1	9606.ENSP00000302079	9606.ENSP00000278407	0	0	0	0	0.138	0	0	0.594	0.636
C3AR1	CXCL3	9606.ENSP00000302079	9606.ENSP00000296026	0	0	0	0	0.078	0	0	0.390	0.414
C3AR1	TLR7	9606.ENSP00000302079	9606.ENSP00000370034	0	0	0	0	0.162	0	0	0.321	0.406
C3AR1	MNDA	9606.ENSP00000302079	9606.ENSP00000357123	0	0	0	0	0.352	0	0	0.197	0.458
C3AR1	FCGR3B	9606.ENSP00000302079	9606.ENSP00000433642	0	0	0	0	0.188	0	0	0.368	0.465
C3AR1	IFI44	9606.ENSP00000302079	9606.ENSP00000359783	0	0	0	0	0.129	0.098	0	0.420	0.504
C3AR1	TREM2	9606.ENSP00000302079	9606.ENSP00000362205	0	0	0	0	0.239	0	0	0.418	0.538
C3AR1	CFB	9606.ENSP00000302079	9606.ENSP00000416561	0	0	0	0	0.056	0.052	0	0.528	0.541
C3AR1	FCGR1A	9606.ENSP00000302079	9606.ENSP00000358165	0	0	0	0	0.354	0.098	0	0.320	0.569
C3AR1	NCF2	9606.ENSP00000302079	9606.ENSP00000356505	0	0	0	0	0.258	0	0	0.488	0.604
C3AR1	FCGR2B	9606.ENSP00000302079	9606.ENSP00000351497	0	0	0	0	0.212	0	0	0.556	0.635
C3AR1	ITGAM	9606.ENSP00000302079	9606.ENSP00000496959	0	0	0	0	0.354	0	0	0.613	0.739
C3AR1	CFH	9606.ENSP00000302079	9606.ENSP00000356399	0	0	0	0	0.074	0	0	0.770	0.777
C3AR1	VSIG4	9606.ENSP00000302079	9606.ENSP00000363869	0	0	0	0	0.354	0	0	0.679	0.783
C3AR1	CXCL8	9606.ENSP00000302079	9606.ENSP00000306512	0	0	0	0	0.105	0	0.500	0.581	0.796
C3AR1	C5AR1	9606.ENSP00000302079	9606.ENSP00000347197	0	0	0	0.811	0.246	0	0.500	0.970	0.987
C4BPA	SERPING1	9606.ENSP00000356037	9606.ENSP00000278407	0	0	0	0	0.091	0	0	0.509	0.535
C4BPA	SERPINA1	9606.ENSP00000356037	9606.ENSP00000416066	0	0	0	0	0.179	0	0	0.300	0.401
C4BPA	S100A6	9606.ENSP00000356037	9606.ENSP00000357709	0	0	0	0	0	0.048	0	0.433	0.437
C4BPA	CFH	9606.ENSP00000356037	9606.ENSP00000356399	0	0	0	0.620	0.130	0.095	0	0.349	0.442
C4BPA	S100A10	9606.ENSP00000356037	9606.ENSP00000357801	0	0	0	0	0	0	0	0.517	0.517
C4BPA	CFB	9606.ENSP00000356037	9606.ENSP00000416561	0	0	0	0.558	0.138	0.046	0	0.584	0.628
C4BPA	PROS1	9606.ENSP00000356037	9606.ENSP00000377783	0	0	0	0	0.047	0	0.500	0.617	0.801
C4BPA	CFI	9606.ENSP00000356037	9606.ENSP00000378131	0	0	0	0	0.149	0.046	0.500	0.600	0.816
C5AR1	COL1A1	9606.ENSP00000347197	9606.ENSP00000225964	0	0	0	0	0.043	0	0	0.436	0.437
C5AR1	TREM1	9606.ENSP00000347197	9606.ENSP00000244709	0	0	0	0	0.271	0	0	0.323	0.485
C5AR1	TLR2	9606.ENSP00000347197	9606.ENSP00000260010	0	0	0	0	0.236	0	0	0.903	0.922
C5AR1	SERPING1	9606.ENSP00000347197	9606.ENSP00000278407	0	0	0	0	0.058	0	0	0.751	0.756
C5AR1	IGFBP7	9606.ENSP00000347197	9606.ENSP00000295666	0	0	0	0	0.054	0	0	0.396	0.404
C5AR1	COL1A2	9606.ENSP00000347197	9606.ENSP00000297268	0	0	0	0	0.044	0	0	0.425	0.426
C5AR1	CXCL8	9606.ENSP00000347197	9606.ENSP00000306512	0	0	0	0	0.152	0	0.500	0.542	0.789
C5AR1	F3	9606.ENSP00000347197	9606.ENSP00000334145	0	0	0	0	0.048	0	0	0.446	0.450
C5AR1	PLAUR	9606.ENSP00000347197	9606.ENSP00000339328	0	0	0	0	0.294	0	0	0.287	0.475
C5AR1	CD14	9606.ENSP00000347197	9606.ENSP00000385519	0	0	0	0	0.426	0	0	0	0.426
C5AR1	CFI	9606.ENSP00000347197	9606.ENSP00000378131	0	0	0	0	0	0.052	0	0.421	0.428
C5AR1	NCF2	9606.ENSP00000347197	9606.ENSP00000356505	0	0	0	0	0.342	0	0	0.230	0.472
C5AR1	FCGR2B	9606.ENSP00000347197	9606.ENSP00000351497	0	0	0	0	0.137	0	0	0.474	0.526
C5AR1	VSIG4	9606.ENSP00000347197	9606.ENSP00000363869	0	0	0	0	0.140	0	0	0.505	0.556
C5AR1	FCGR1A	9606.ENSP00000347197	9606.ENSP00000358165	0	0	0	0	0.166	0.098	0	0.477	0.572
C5AR1	FCGR3B	9606.ENSP00000347197	9606.ENSP00000433642	0	0	0	0	0.325	0	0	0.513	0.657
C5AR1	CFH	9606.ENSP00000347197	9606.ENSP00000356399	0	0	0	0	0	0	0	0.669	0.669
C5AR1	CFB	9606.ENSP00000347197	9606.ENSP00000416561	0	0	0	0	0.071	0.052	0	0.666	0.680
C5AR1	ITGAM	9606.ENSP00000347197	9606.ENSP00000496959	0	0	0	0	0.344	0	0	0.740	0.822
CAPG	GPNMB	9606.ENSP00000263867	9606.ENSP00000371420	0	0	0	0	0.169	0	0	0.353	0.439
CAPG	CRIP1	9606.ENSP00000263867	9606.ENSP00000332449	0	0	0	0	0.152	0.469	0	0.180	0.598
CCDC102B	FHL2	9606.ENSP00000353377	9606.ENSP00000386892	0	0	0	0	0	0	0	0.446	0.446
CCL20	TIMP1	9606.ENSP00000351671	9606.ENSP00000218388	0	0	0	0	0.068	0	0	0.641	0.651
CCL20	CXCL6	9606.ENSP00000351671	9606.ENSP00000226317	0	0	0	0	0.210	0	0.500	0.620	0.836
CCL20	LOX	9606.ENSP00000351671	9606.ENSP00000231004	0	0	0	0	0.058	0.091	0	0.451	0.489
CCL20	TNFAIP6	9606.ENSP00000351671	9606.ENSP00000243347	0	0	0	0	0.118	0.049	0	0.343	0.400
CCL20	PI3	9606.ENSP00000351671	9606.ENSP00000243924	0	0	0	0	0.127	0	0	0.419	0.471
CCL20	LIF	9606.ENSP00000351671	9606.ENSP00000249075	0	0	0	0	0.251	0	0.400	0.290	0.653
CCL20	CHI3L1	9606.ENSP00000351671	9606.ENSP00000255409	0	0	0	0	0.092	0	0	0.475	0.503
